@relation 'anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RemoveUseless-M100.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Clast-L1,4-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute family=? numeric
@attribute family=TN numeric
@attribute family=ZS numeric
@attribute steel=? numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling numeric
@attribute condition=? numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute formability=? numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing numeric
@attribute surface-finish=? numeric
@attribute surface-finish=P numeric
@attribute surface-quality=? numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=? numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute bc numeric
@attribute bf numeric
@attribute bt numeric
@attribute bw/me=? numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl numeric
@attribute chrom numeric
@attribute phos numeric
@attribute cbond numeric
@attribute ferro numeric
@attribute blue/bright/varn/clean=? numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre numeric
@attribute shape numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=? numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute packing=? numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute class {1,2,3,4}

@data
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.015957,0.4,0.156148,0,1,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12234,0.865639,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.12234,0.4,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,0,1,0,0,0,0,0.785714,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.335106,0.419672,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.095479,0.399934,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.148936,0.4,0.156148,1,0,0,1,0,0,1,0,0,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.361702,0.4,0.155943,1,0,0,1,0,0,1,0,0,3
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.095745,0.4,0,1,0,0,1,0,0,1,0,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.361436,0.4,1,1,0,0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.468085,0.4,0.12541,1,0,0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.714286,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.202128,0.4,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.201862,0.4,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.122074,0.4,0.155943,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0.085714,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.069149,0.016393,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.12234,0.4,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.361702,0.4,0,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.069149,0.8,1,1,0,0,1,0,0,1,0,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.12234,0.852459,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.12234,0.399934,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.12234,0.865574,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.823529,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.148936,0.032787,0,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.095745,0.8,0.155943,1,0,0,1,0,0,1,0,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.122074,0.4,1,0,1,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.714286,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.202128,0.721311,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.857143,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361702,0.714754,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.787234,0.4,0,0,1,0,1,0,0,1,0,0,4
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.095479,0.340984,1,1,0,0,1,0,0,1,0,0,2
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.00266,0.013115,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.122074,0.4,1,0,1,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12234,0.852459,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.122074,0.865574,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0.057143,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.202128,0.740984,0,1,0,0,1,0,0,1,0,0,2
1,0,0,1,0,0,0,0,0,0,0,0,0.588235,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.056117,0.865574,0,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.361702,0.8,0,1,0,0,1,0,0,1,0,0,3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.442857,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361436,0.836066,0,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.361702,0.4,1,1,0,0,1,0,0,1,0,0,3
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361436,0.4,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.468085,0.4,0.854508,1,0,0,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.255319,0.8,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,0,1,0,0,0,0,0.642857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.226064,0.4,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.361436,0.852459,0.156148,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.255585,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,1,0,0,0,0,0.785714,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.228723,0.590164,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.468085,1,0.12541,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.867021,0.4,0,1,0,0,0,0,1,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.588235,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.095745,0.4,0,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.361702,0.4,0,1,0,0,1,0,0,1,0,0,3
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.442857,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.601064,0.4,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.705882,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.095745,0.032787,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.122074,0.865574,0.155738,0,0,1,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.042553,0.038033,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.787234,0.399934,0,1,0,0,1,0,0,1,0,0,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.12234,0.865574,0,1,0,0,1,0,0,1,0,0,2
0,0,1,0,0,1,0,0,0,0,0,0,0.588235,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361702,0.819672,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.361968,0.544262,0.180533,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.175532,0.865574,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.468085,1,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.122074,0.340984,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.705882,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.148936,0.465639,0,1,0,0,1,0,0,1,0,0,2
0,0,1,0,0,1,0,0,0,0,0,0,0.588235,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.095745,0.4,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.714286,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361702,0.865574,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.095745,0.4,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.361702,0.865574,0.204918,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.12234,0.4,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.529412,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.122074,0.865574,0,0,0,1,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.7875,0.655738,0,1,0,0,0,0,1,1,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.095745,0.8,1,1,0,0,1,0,0,1,0,0,3
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.202128,0.04918,0,1,0,0,1,0,0,1,0,0,2
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.361702,0.8,0,1,0,0,1,0,0,1,0,0,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.787234,0.399934,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.12234,0.865574,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0.823529,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.601064,0.399934,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.122074,0.399934,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.787234,0.4,0.204918,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.175532,0.633508,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.202394,0.4,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.096011,0.245902,0.12541,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.148936,0.032787,0,1,0,0,1,0,0,1,0,0,3
1,0,0,0,0,0,1,0,0,0,0,0.642857,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.095745,0.4,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.787234,0.865574,0,1,0,0,1,0,0,1,0,0,2
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.095745,0.4,1,1,0,0,1,0,0,1,0,0,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.201862,0.8,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.361702,0.032787,0,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.255319,0.219672,0.854508,1,0,0,1,0,0,1,0,0,2
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.255319,0.819672,1,0,0,1,1,0,0,1,0,0,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.442857,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.601064,0.836,0,1,0,0,0,0,1,1,0,0,2
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.12234,0.4,0,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.148936,0.865574,0.000205,1,0,0,1,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.787234,0.399934,0,1,0,0,1,0,0,1,0,0,4
0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.361702,0.032787,0,1,0,0,1,0,0,1,0,0,3
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.122074,0.4,1,0,1,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.361436,0.852459,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.12234,0.4,1,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.095745,0.865574,0,1,0,0,1,0,0,1,0,0,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.016223,0.4,1,0,1,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.095745,0.8,0.156148,1,0,0,1,0,0,1,0,0,2
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0.655738,0,1,0,0,0,0,1,1,0,0,4
